audit_id,operation_type,transaction_id,type_id,user_id,created_at,changed_by,account_number,recipient_number,amount,comment,status_id,legal_type_id,transaction_date,sender_bank_id,recipient_bank_id,recipient_tin,category_id,recipient_phone,new_legal_type_id,new_transaction_date,new_comment,new_amount,new_status_id,new_sender_bank_id,new_recipient_bank_id,new_recipient_tin,new_category_id,new_recipient_phone
1061,INSERT,2157,1,2,2025-05-12 19:18:36.375331,2,40817810000230422242,40817810000307455920,,,,,,,,,,,1,2025-04-07,Автотестовая транзакция,18514.62,2,1,4,39326872805,4,87818758067
1062,INSERT,2158,2,2,2025-05-12 19:18:36.375331,2,40817810000698327349,40817810000862794511,,,,,,,,,,,2,2025-04-08,Автотестовая транзакция,11416.44,5,2,2,95415814147,9,87393126760
1063,INSERT,2159,1,1,2025-05-12 19:18:36.375331,1,40817810000761340974,40817810000876032006,,,,,,,,,,,1,2025-04-09,Автотестовая транзакция,37757.00,6,4,4,32736505103,4,85688334650
1064,INSERT,2160,1,1,2025-05-12 19:18:36.375331,1,40817810000722804549,40817810000382480591,,,,,,,,,,,1,2025-04-10,Автотестовая транзакция,6682.86,3,5,2,30211865005,7,80646157071
1065,INSERT,2161,2,2,2025-05-12 19:18:36.375331,2,40817810000957900094,40817810000052149697,,,,,,,,,,,2,2025-04-11,Автотестовая транзакция,33139.28,5,3,4,61046471483,6,84883988826
1066,INSERT,2162,2,2,2025-05-12 19:18:36.375331,2,40817810000822741269,40817810000063512876,,,,,,,,,,,2,2025-04-12,Автотестовая транзакция,50482.77,6,2,3,52277872229,2,+75684020994
1067,INSERT,2163,1,2,2025-05-12 19:18:36.375331,2,40817810000557221944,40817810000366161259,,,,,,,,,,,2,2025-04-13,Автотестовая транзакция,8399.52,6,5,2,75955772902,11,+74599777187
1068,INSERT,2164,1,1,2025-05-12 19:18:36.375331,1,40817810000695399046,40817810000055392759,,,,,,,,,,,1,2025-04-14,Автотестовая транзакция,2939.05,3,4,2,56873223641,3,+77732905467
1069,INSERT,2165,2,2,2025-05-12 19:18:36.375331,2,40817810000125456304,40817810000630737703,,,,,,,,,,,1,2025-04-15,Автотестовая транзакция,10238.10,5,4,2,72686777235,5,+74483808168
1070,INSERT,2166,2,2,2025-05-12 19:18:36.375331,2,40817810000071428549,40817810000853688234,,,,,,,,,,,2,2025-04-16,Автотестовая транзакция,26665.42,5,2,3,57021187371,10,+71397092476
1071,INSERT,2167,2,2,2025-05-12 19:18:36.375331,2,40817810000429603898,40817810000376420043,,,,,,,,,,,1,2025-04-17,Автотестовая транзакция,26932.77,4,4,3,71202649443,8,80708358148
1072,INSERT,2168,2,2,2025-05-12 19:18:36.375331,2,40817810000221591010,40817810000185164585,,,,,,,,,,,1,2025-04-18,Автотестовая транзакция,29680.92,1,4,3,36844965596,10,88366072397
1073,INSERT,2169,2,1,2025-05-12 19:18:36.375331,1,40817810000988811894,40817810000551327048,,,,,,,,,,,2,2025-04-19,Автотестовая транзакция,23684.19,4,3,3,21352413712,2,82693718187
1074,INSERT,2170,1,2,2025-05-12 19:18:36.375331,2,40817810000314217051,40817810000687359987,,,,,,,,,,,1,2025-04-20,Автотестовая транзакция,45872.41,4,2,3,59065030693,3,85749791050
1075,INSERT,2171,2,2,2025-05-12 19:18:36.375331,2,40817810000546751469,40817810000865879151,,,,,,,,,,,1,2025-04-21,Автотестовая транзакция,4415.85,3,1,1,85452538398,7,+77386656717
1076,INSERT,2172,2,2,2025-05-12 19:18:36.375331,2,40817810000300186268,40817810000750486716,,,,,,,,,,,2,2025-04-22,Автотестовая транзакция,7379.54,5,1,5,95833712812,10,83338641574
1077,INSERT,2173,1,2,2025-05-12 19:18:36.375331,2,40817810000983573961,40817810000984779454,,,,,,,,,,,2,2025-04-23,Автотестовая транзакция,2837.89,4,2,4,36706728242,12,+71367919511
1078,INSERT,2174,2,2,2025-05-12 19:18:36.375331,2,40817810000279725252,40817810000938392821,,,,,,,,,,,1,2025-04-24,Автотестовая транзакция,49964.57,3,4,1,24001178312,12,88774464747
1079,INSERT,2175,1,2,2025-05-12 19:18:36.375331,2,40817810000377033880,40817810000500818342,,,,,,,,,,,2,2025-04-25,Автотестовая транзакция,45331.93,4,2,3,26967763614,3,82553586188
1080,INSERT,2176,1,1,2025-05-12 19:18:36.375331,1,40817810000734968121,40817810000712426673,,,,,,,,,,,1,2025-04-26,Автотестовая транзакция,34420.64,4,3,2,39877066483,3,82089319250
1081,INSERT,2177,1,2,2025-05-12 19:18:36.375331,2,40817810000483582660,40817810000270630252,,,,,,,,,,,1,2025-04-27,Автотестовая транзакция,11983.46,7,1,3,63264921363,10,+78174943340
1082,INSERT,2178,2,1,2025-05-12 19:18:36.375331,1,40817810000910584295,40817810000989394881,,,,,,,,,,,2,2025-04-28,Автотестовая транзакция,25969.70,3,2,5,36463329423,5,89871229660
1083,INSERT,2179,2,2,2025-05-12 19:18:36.375331,2,40817810000347240846,40817810000029993431,,,,,,,,,,,2,2025-04-29,Автотестовая транзакция,34391.29,4,2,2,29680433292,8,+71028665539
1084,INSERT,2180,1,2,2025-05-12 19:18:36.375331,2,40817810000413848910,40817810000825809137,,,,,,,,,,,2,2025-04-30,Автотестовая транзакция,49597.90,3,4,3,85934070252,5,+70955115040
1085,INSERT,2181,2,2,2025-05-12 19:18:36.375331,2,40817810000485317432,40817810000083736811,,,,,,,,,,,2,2025-05-01,Автотестовая транзакция,17625.60,3,3,2,21057998044,3,81878757605
1086,INSERT,2182,1,2,2025-05-12 19:18:36.375331,2,40817810000705209937,40817810000435441266,,,,,,,,,,,2,2025-05-02,Автотестовая транзакция,38932.81,2,2,3,22496372462,9,86642173049
1087,INSERT,2183,1,2,2025-05-12 19:18:36.375331,2,40817810000184887520,40817810000942479788,,,,,,,,,,,2,2025-05-03,Автотестовая транзакция,21438.30,6,1,4,17047353983,9,+75684096299
1088,INSERT,2184,2,1,2025-05-12 19:18:36.375331,1,40817810000565886697,40817810000768878637,,,,,,,,,,,2,2025-05-04,Автотестовая транзакция,9832.83,5,4,4,91512157216,8,+73356491529
1089,INSERT,2185,2,1,2025-05-12 19:18:36.375331,1,40817810000761228111,40817810000139716580,,,,,,,,,,,1,2025-05-05,Автотестовая транзакция,5175.58,2,4,2,68613921800,3,+79663682235
1090,INSERT,2186,1,1,2025-05-12 19:18:36.375331,1,40817810000270780224,40817810000177080997,,,,,,,,,,,1,2025-05-06,Автотестовая транзакция,31848.11,6,4,3,51610658963,11,87663769757
1091,INSERT,2187,2,1,2025-05-12 19:18:36.375331,1,40817810000827079427,40817810000086536867,,,,,,,,,,,1,2025-05-07,Автотестовая транзакция,33370.50,3,5,4,34268403047,8,+74529102353
1092,INSERT,2188,2,2,2025-05-12 19:18:36.375331,2,40817810000409905079,40817810000239754972,,,,,,,,,,,2,2025-05-08,Автотестовая транзакция,31186.08,3,1,2,31102749673,12,83078964241
1093,INSERT,2189,2,1,2025-05-12 19:18:36.375331,1,40817810000697008149,40817810000633729716,,,,,,,,,,,2,2025-05-09,Автотестовая транзакция,46227.16,3,2,3,98509089219,12,80055759051
1094,INSERT,2190,2,1,2025-05-12 19:18:36.375331,1,40817810000754932799,40817810000401334742,,,,,,,,,,,2,2025-05-10,Автотестовая транзакция,12527.21,4,1,2,33378680947,8,+79449627148
1095,INSERT,2191,1,1,2025-05-12 19:18:36.375331,1,40817810000709252175,40817810000623753945,,,,,,,,,,,1,2025-05-11,Автотестовая транзакция,24752.82,5,2,2,96639545839,10,84794864109
1096,INSERT,2192,2,1,2025-05-12 19:18:36.375331,1,40817810000207014559,40817810000262038725,,,,,,,,,,,2,2025-05-12,Автотестовая транзакция,1281.08,4,1,3,22135193166,1,+72947721537
1097,INSERT,2193,2,1,2025-05-12 19:18:36.375331,1,40817810000531873690,40817810000060800228,,,,,,,,,,,2,2023-11-12,Автотестовая транзакция,13956.91,4,5,2,74377643373,6,84045212973
1098,INSERT,2194,2,1,2025-05-12 19:18:36.375331,1,40817810000714633995,40817810000552106635,,,,,,,,,,,2,2023-11-13,Автотестовая транзакция,40317.55,7,3,1,16078060420,4,83964464988
1099,INSERT,2195,2,2,2025-05-12 19:18:36.375331,2,40817810000574341776,40817810000876908926,,,,,,,,,,,1,2023-11-14,Автотестовая транзакция,10620.72,4,4,4,15199963396,8,84138434579
1100,INSERT,2196,2,2,2025-05-12 19:18:36.375331,2,40817810000324220809,40817810000077896670,,,,,,,,,,,2,2023-11-15,Автотестовая транзакция,17910.27,2,4,4,82579322515,6,84850237145
1101,INSERT,2197,1,1,2025-05-12 19:18:36.375331,1,40817810000600129757,40817810000312217257,,,,,,,,,,,1,2023-11-16,Автотестовая транзакция,3427.79,5,3,3,27458362094,11,+73742762493
1102,INSERT,2198,2,1,2025-05-12 19:18:36.375331,1,40817810000340446488,40817810000392818521,,,,,,,,,,,2,2023-11-17,Автотестовая транзакция,43076.03,2,4,3,34879993835,7,+79749359215
1103,INSERT,2199,1,2,2025-05-12 19:18:36.375331,2,40817810000389994177,40817810000606373516,,,,,,,,,,,1,2023-11-18,Автотестовая транзакция,8053.03,3,5,5,14010874776,4,+78306768430
1104,INSERT,2200,1,1,2025-05-12 19:18:36.375331,1,40817810000624000504,40817810000898775351,,,,,,,,,,,2,2023-11-19,Автотестовая транзакция,46121.96,3,3,4,13166545446,1,+72978017519
1105,INSERT,2201,2,1,2025-05-12 19:18:36.375331,1,40817810000521117761,40817810000494010470,,,,,,,,,,,2,2023-11-20,Автотестовая транзакция,15898.66,7,3,2,82444968355,10,+73827007969
1106,INSERT,2202,1,2,2025-05-12 19:18:36.375331,2,40817810000371109607,40817810000630884255,,,,,,,,,,,2,2023-11-21,Автотестовая транзакция,36312.15,2,3,2,18526395513,7,+76659188970
1107,INSERT,2203,2,1,2025-05-12 19:18:36.375331,1,40817810000396736287,40817810000095213290,,,,,,,,,,,1,2023-11-22,Автотестовая транзакция,43867.79,3,1,1,85404539191,5,+71825893935
1108,INSERT,2204,2,1,2025-05-12 19:18:36.375331,1,40817810000729893210,40817810000754284718,,,,,,,,,,,2,2023-11-23,Автотестовая транзакция,49814.27,7,2,2,43807294619,10,87003368512
1109,INSERT,2205,2,2,2025-05-12 19:18:36.375331,2,40817810000349555068,40817810000843015027,,,,,,,,,,,1,2023-11-24,Автотестовая транзакция,38811.90,5,2,4,70179220225,5,84030088524
1110,INSERT,2206,1,2,2025-05-12 19:18:36.375331,2,40817810000561484583,40817810000778413901,,,,,,,,,,,1,2023-11-25,Автотестовая транзакция,7966.94,6,3,2,95273900977,12,82632296402
1111,INSERT,2207,1,1,2025-05-12 19:18:36.375331,1,40817810000982478202,40817810000605483032,,,,,,,,,,,2,2023-11-26,Автотестовая транзакция,19522.96,3,2,3,54921387142,3,+72368933352
1112,INSERT,2208,2,2,2025-05-12 19:18:36.375331,2,40817810000173053868,40817810000135924550,,,,,,,,,,,1,2023-11-27,Автотестовая транзакция,33656.41,5,1,4,55808100704,8,+74813991140
1113,INSERT,2209,1,2,2025-05-12 19:18:36.375331,2,40817810000755123574,40817810000021784948,,,,,,,,,,,1,2023-11-28,Автотестовая транзакция,23880.75,6,1,3,44276997365,3,80425658446
1114,INSERT,2210,1,1,2025-05-12 19:18:36.375331,1,40817810000333187269,40817810000555398392,,,,,,,,,,,2,2023-11-29,Автотестовая транзакция,22697.67,6,4,1,66890465071,2,+70257096358
1115,INSERT,2211,1,1,2025-05-12 19:18:36.375331,1,40817810000725759631,40817810000788553670,,,,,,,,,,,1,2023-11-30,Автотестовая транзакция,49488.37,3,5,2,88453949065,4,87472230539
1116,INSERT,2212,1,2,2025-05-12 19:18:36.375331,2,40817810000062604000,40817810000261772791,,,,,,,,,,,1,2023-12-01,Автотестовая транзакция,43567.62,1,2,5,87734001778,10,+76849325557
1117,INSERT,2213,1,2,2025-05-12 19:18:36.375331,2,40817810000920283128,40817810000847361948,,,,,,,,,,,2,2023-12-02,Автотестовая транзакция,13999.51,2,2,5,92517998396,5,81520466628
1118,INSERT,2214,1,2,2025-05-12 19:18:36.375331,2,40817810000795724639,40817810000996727837,,,,,,,,,,,2,2023-12-03,Автотестовая транзакция,42314.16,7,3,1,36521755193,5,+75505754761
1119,INSERT,2215,2,1,2025-05-12 19:18:36.375331,1,40817810000134313836,40817810000771343177,,,,,,,,,,,1,2023-12-04,Автотестовая транзакция,20681.74,6,2,1,80172296360,8,+73937881769
1120,INSERT,2216,2,1,2025-05-12 19:18:36.375331,1,40817810000559991123,40817810000113196162,,,,,,,,,,,1,2023-12-05,Автотестовая транзакция,5858.58,2,1,2,51006314521,9,+77263983843
1121,INSERT,2217,1,1,2025-05-12 19:18:36.375331,1,40817810000658798466,40817810000223905277,,,,,,,,,,,1,2023-12-06,Автотестовая транзакция,26590.83,4,3,2,41861760703,7,82762832614
1122,INSERT,2218,2,2,2025-05-12 19:18:36.375331,2,40817810000431629606,40817810000537556665,,,,,,,,,,,2,2023-12-07,Автотестовая транзакция,8910.57,6,5,4,35362143380,2,86082973320
1123,INSERT,2219,1,1,2025-05-12 19:18:36.375331,1,40817810000596924254,40817810000180141564,,,,,,,,,,,1,2023-12-08,Автотестовая транзакция,50134.17,2,2,3,34749767136,10,+70558157609
1124,INSERT,2220,1,1,2025-05-12 19:18:36.375331,1,40817810000817247601,40817810000688748904,,,,,,,,,,,1,2023-12-09,Автотестовая транзакция,27619.00,5,3,1,74376424491,2,+78805155812
1125,INSERT,2221,2,1,2025-05-12 19:18:36.375331,1,40817810000140222438,40817810000144067389,,,,,,,,,,,1,2023-12-10,Автотестовая транзакция,1048.29,7,1,3,40728867293,4,+71244871051
1126,INSERT,2222,2,2,2025-05-12 19:18:36.375331,2,40817810000483203512,40817810000962662607,,,,,,,,,,,1,2023-12-11,Автотестовая транзакция,16660.06,4,2,4,60325010217,7,+72270629364
1127,INSERT,2223,1,2,2025-05-12 19:18:36.375331,2,40817810000367072344,40817810000582044952,,,,,,,,,,,1,2023-12-12,Автотестовая транзакция,7041.54,4,2,4,97673904409,7,+75023607968
1128,INSERT,2224,1,1,2025-05-12 19:18:36.375331,1,40817810000764840939,40817810000756509280,,,,,,,,,,,1,2023-12-13,Автотестовая транзакция,17904.41,6,1,4,60550254869,1,84264123540
1129,INSERT,2225,1,1,2025-05-12 19:18:36.375331,1,40817810000749746062,40817810000283424621,,,,,,,,,,,2,2023-12-14,Автотестовая транзакция,7169.65,5,1,5,43115423302,3,+73480704058
1130,INSERT,2226,1,1,2025-05-12 19:18:36.375331,1,40817810000978061276,40817810000210694255,,,,,,,,,,,2,2023-12-15,Автотестовая транзакция,24857.08,1,2,4,34458922095,5,87705161699
1131,INSERT,2227,1,2,2025-05-12 19:18:36.375331,2,40817810000955059196,40817810000422629673,,,,,,,,,,,2,2023-12-16,Автотестовая транзакция,32840.09,5,2,4,49580716981,6,+70313429449
1132,INSERT,2228,1,1,2025-05-12 19:18:36.375331,1,40817810000187880446,40817810000566413929,,,,,,,,,,,1,2023-12-17,Автотестовая транзакция,6003.02,4,5,1,21516659857,3,+75871738448
1133,INSERT,2229,2,1,2025-05-12 19:18:36.375331,1,40817810000306201036,40817810000586590220,,,,,,,,,,,1,2023-12-18,Автотестовая транзакция,48166.24,3,5,4,70676905924,9,80038460446
1134,INSERT,2230,1,2,2025-05-12 19:18:36.375331,2,40817810000292582805,40817810000355259673,,,,,,,,,,,2,2023-12-19,Автотестовая транзакция,24019.07,6,2,3,68495694585,8,+78129410403
1135,INSERT,2231,2,2,2025-05-12 19:18:36.375331,2,40817810000879145938,40817810000620182922,,,,,,,,,,,1,2023-12-20,Автотестовая транзакция,24817.95,6,4,2,44944628579,2,89987267234
1136,INSERT,2232,2,2,2025-05-12 19:18:36.375331,2,40817810000423659683,40817810000458447343,,,,,,,,,,,1,2023-12-21,Автотестовая транзакция,43654.38,3,4,4,92816425361,6,+75586488477
1137,INSERT,2233,2,2,2025-05-12 19:18:36.375331,2,40817810000740432609,40817810000492819912,,,,,,,,,,,2,2023-12-22,Автотестовая транзакция,23987.93,3,3,4,25369869849,3,80884459268
1138,INSERT,2234,2,2,2025-05-12 19:18:36.375331,2,40817810000185679750,40817810000681149271,,,,,,,,,,,1,2023-12-23,Автотестовая транзакция,34376.37,4,2,2,52411064225,3,+70606412122
1139,INSERT,2235,2,1,2025-05-12 19:18:36.375331,1,40817810000750956388,40817810000220718063,,,,,,,,,,,2,2023-12-24,Автотестовая транзакция,10968.14,6,3,2,77901437625,12,+76659901626
1140,INSERT,2236,1,2,2025-05-12 19:18:36.375331,2,40817810000318264265,40817810000849479930,,,,,,,,,,,1,2023-12-25,Автотестовая транзакция,46596.75,5,2,1,63939304322,7,84924617730
1141,INSERT,2237,2,2,2025-05-12 19:18:36.375331,2,40817810000832461379,40817810000737663075,,,,,,,,,,,1,2023-12-26,Автотестовая транзакция,36431.10,4,2,1,80284338249,4,83459483030
1142,INSERT,2238,2,1,2025-05-12 19:18:36.375331,1,40817810000039019090,40817810000507636574,,,,,,,,,,,2,2023-12-27,Автотестовая транзакция,45555.85,3,5,5,84683969595,2,81166455393
1143,INSERT,2239,2,2,2025-05-12 19:18:36.375331,2,40817810000699550692,40817810000691522413,,,,,,,,,,,1,2023-12-28,Автотестовая транзакция,18664.40,2,2,2,48500700216,10,+70790216306
1144,INSERT,2240,1,2,2025-05-12 19:18:36.375331,2,40817810000644314310,40817810000417756034,,,,,,,,,,,1,2023-12-29,Автотестовая транзакция,21812.19,5,4,3,45065377608,6,+70329536297
1145,INSERT,2241,1,2,2025-05-12 19:18:36.375331,2,40817810000227978703,40817810000010252268,,,,,,,,,,,2,2023-12-30,Автотестовая транзакция,16737.49,3,3,5,28625720409,10,84765195758
1146,INSERT,2242,1,1,2025-05-12 19:18:36.375331,1,40817810000447623273,40817810000924152366,,,,,,,,,,,1,2023-12-31,Автотестовая транзакция,7360.83,6,3,4,11120975275,10,87568464528
1147,INSERT,2243,1,1,2025-05-12 19:18:36.375331,1,40817810000763075857,40817810000450699916,,,,,,,,,,,2,2024-01-01,Автотестовая транзакция,29493.98,5,5,2,33049380867,2,+78890016218
1148,INSERT,2244,1,2,2025-05-12 19:18:36.375331,2,40817810000549638686,40817810000180218880,,,,,,,,,,,2,2024-01-02,Автотестовая транзакция,21524.61,7,2,4,92569644502,3,+71524750220
